profile_id,name,rank,rating,country,games,wins,losses,drops,game_type
1848477,Nuba,10797,1595,AR,58,40,18,4,Team Random Map
984704,Boudabras,10813,1594,US,240,121,119,7,Team Random Map
501606,Cello,10819,1594,FR,56,36,20,0,Team Random Map
1765738,red_bod,10838,1594,CA,61,31,30,3,Team Random Map
941979,Lewl,10850,1593,CA,258,149,109,0,Team Random Map
1400212,hiuchung,10880,1593,HK,525,193,332,16,Team Random Map
1304911,watashi,10881,1593,AR,24,14,10,0,Team Random Map
1051156,Elman Quito,10884,1592,ES,43,30,13,7,Team Random Map
382437,BusbegleiterBob,10903,1592,DE,281,136,145,12,Team Random Map
1459805,kalonfest,10913,1592,AT,59,32,27,0,Team Random Map
269591,Chief,10923,1591,DE,39,23,16,1,Team Random Map
1249511,aquinatis,10944,1591,MX,49,31,18,0,Team Random Map
1017075,Trollyan,10950,1590,RU,194,83,111,6,Team Random Map
2723392,Lord_calderon,10962,1590,AR,17,11,6,0,Team Random Map
7392,넌누구니,10974,1590,KR,404,250,154,10,Team Random Map
735058,TheHiggsMoron,10984,1589,DE,104,60,44,2,Team Random Map
227724,Tristi,10993,1589,DE,100,67,33,4,Team Random Map
1916782,spooky zoopro,11000,1589,DE,44,21,23,1,Team Random Map
1683671,MrHabilis,11002,1589,GB,259,118,141,5,Team Random Map
319230,DreamTrawler,11003,1589,US,15,13,2,1,Team Random Map
251010,Gilbert Stays At Home,11011,1588,HK,331,145,186,12,Team Random Map
1005258,Gwiel,11042,1587,DE,12,11,1,0,Team Random Map
793738,AoE_Euer_Juergen,11047,1587,DE,129,73,56,3,Team Random Map
437598,Pieden,11053,1587,DE,156,86,70,3,Team Random Map
2010952,Artu959,11062,1587,IT,11,10,1,0,Team Random Map
1210986,Zender,11070,1587,CA,221,99,122,5,Team Random Map
1019235,Matz,11076,1586,DE,133,78,55,2,Team Random Map
2111950,GrandmasterFunk,11102,1586,AU,82,46,36,2,Team Random Map
254087,Balerion,11122,1585,AT,10,10,0,0,Team Random Map
227368,VforKickAss,11127,1585,DE,38,25,13,0,Team Random Map
1912881,BlahBlah,11134,1585,US,15,7,8,0,Team Random Map
1604452,LNSA,11137,1585,AR,105,57,48,8,Team Random Map
2507545,0010001010,11152,1584,CL,18,14,4,0,Team Random Map
1149247,Feducu,11173,1583,AR,119,55,64,3,Team Random Map
284317,Marcus,11174,1583,GB,80,54,26,1,Team Random Map
1658628,aDr-,11199,1583,FR,158,85,73,5,Team Random Map
2686141,hang9090,11215,1582,HK,12,4,8,0,Team Random Map
2049861,Hellscream,11256,1581,CN,505,235,270,15,Team Random Map
362484,Buchi,11286,1580,AT,36,24,12,0,Team Random Map
1095699,santislash,11303,1579,AR,142,74,68,1,Team Random Map
1090500,Kornflexe,11304,1579,NA,176,101,75,5,Team Random Map
210591,Link,11319,1579,DE,185,96,89,5,Team Random Map
2520445,TheVipa,11330,1579,BR,21,17,4,0,Team Random Map
1638977,Ginebrasz,11342,1579,MX,115,60,55,1,Team Random Map
840293,Camvais,11353,1578,FI,49,32,17,1,Team Random Map
551949,LizenzEnte50,11358,1578,NA,92,57,35,2,Team Random Map
516899,Nigho,11360,1578,RO,172,97,75,4,Team Random Map
473207,Quelfalas,11391,1577,TR,125,59,66,3,Team Random Map
917389,T.BLADE,11413,1576,US,35,26,9,2,Team Random Map
351679,MontyBurns_GP,11435,1576,DE,70,40,30,2,Team Random Map
318687,Zemaitis32,11442,1576,US,175,92,83,7,Team Random Map
1203937,Ontimpa,11447,1576,DE,102,53,49,12,Team Random Map
964948,imugemorihasam,11452,1575,DE,89,41,48,6,Team Random Map
688454,DivideByZero,11454,1575,NL,27,17,10,1,Team Random Map
2500021,joputa locura parce,11464,1575,AR,67,38,29,2,Team Random Map
2030448,Atza,11474,1575,MX,107,46,61,6,Team Random Map
2025336,A,11475,1575,BR,225,89,136,4,Team Random Map
317612,edesa1000,11483,1575,KR,56,38,18,2,Team Random Map
247359,Stavros,11492,1574,GR,71,45,26,0,Team Random Map
2655893,Millsoir,11499,1574,US,17,13,4,1,Team Random Map
2024678,childofbodom1989,11504,1574,US,114,63,51,3,Team Random Map
1216146,TJ,11519,1574,US,132,75,57,2,Team Random Map
2327684,Iplk,11542,1573,AU,14,13,1,0,Team Random Map
774535,zero,11565,1572,FR,174,99,75,2,Team Random Map
770950,hans_im_schluck,11566,1572,DE,13,9,4,0,Team Random Map
2652782,Magnum XL,11574,1572,AT,21,16,5,0,Team Random Map
2509430,-IDE-Simon,11580,1572,DE,87,50,37,2,Team Random Map
2461088,TheSon,11581,1572,VN,160,83,77,0,Team Random Map
844168,Djonaar,11601,1571,FR,42,22,20,3,Team Random Map
2419519,Tikétack,11611,1571,FR,62,42,20,2,Team Random Map
268489,rastadu62,11632,1570,FR,151,85,66,1,Team Random Map
2167122,The Big Bad Wolf,11645,1570,BE,81,39,42,3,Team Random Map
1810972,Baumewok,11652,1570,DE,105,65,40,1,Team Random Map
2676923,cuAto,11668,1569,CO,11,7,4,1,Team Random Map
377045,Dyro,11673,1569,DE,89,54,35,5,Team Random Map
1962988,John O'vinada,11680,1569,CL,24,10,14,0,Team Random Map
1326144,Ethop,11690,1569,CA,34,18,16,0,Team Random Map
703487,Maltin,11699,1568,FR,181,91,90,10,Team Random Map
242999,[WF] LeDude,11701,1568,DE,64,34,30,0,Team Random Map
234520,RickyT1,11733,1567,HK,59,36,23,0,Team Random Map
2352999,N1NJASKILLZZZ,11737,1567,US,68,43,25,0,Team Random Map
2040908,SuperNoodle,11746,1567,CH,54,26,28,0,Team Random Map
2036237,Onlytiger,11747,1567,US,73,50,23,0,Team Random Map
208704,IsoldeBaden,11750,1567,DE,39,27,12,3,Team Random Map
1762799,ninja,11756,1567,HK,87,50,37,3,Team Random Map
1567270,ThingsILack,11759,1567,US,56,38,18,1,Team Random Map
597727,Azur,11801,1565,DE,142,60,82,7,Team Random Map
540993,Joker,11802,1565,DE,17,14,3,0,Team Random Map
1782455,CN_Dauh,11822,1565,CN,44,30,14,1,Team Random Map
655575,Elvarah,11834,1564,AU,120,53,67,1,Team Random Map
1807530,Fadutzu,11849,1564,RO,188,85,103,4,Team Random Map
1203116,mausrr,11858,1564,DE,57,35,22,0,Team Random Map
1051343,mezdap,11863,1563,TR,172,85,87,8,Team Random Map
1364169,LunaTIC,11895,1563,FI,97,53,44,1,Team Random Map
869122,{ST}MQARG,11907,1562,AR,223,81,142,9,Team Random Map
2111730,samsonice,11933,1562,DE,54,35,19,2,Team Random Map
1902539,Lotus,11939,1562,US,99,53,46,3,Team Random Map
398701,Gzwsmnmd,11974,1561,CN,49,29,20,4,Team Random Map
1500548,Bloubou,11998,1561,FR,66,42,24,1,Team Random Map
1773264,JUGO GLATZE MIT BETRÜGER MASCHE,12030,1560,CH,11,7,4,0,Team Random Map
738135,Tonyama,12040,1559,CZ,15,9,6,0,Team Random Map
1293807,F,12074,1559,BR,14,9,5,3,Team Random Map
1559605,Song,12147,1557,CN,21,12,9,0,Team Random Map
1348083,Alkarie,12154,1557,FR,130,63,67,2,Team Random Map
362059,Lord Poephaan,12179,1556,BE,165,96,69,8,Team Random Map
1410675,Beer Gardener,12194,1556,AT,49,24,25,2,Team Random Map
521325,Sabaduqui,12203,1555,AR,178,94,84,8,Team Random Map
431805,Rabbit Senpai,12207,1555,TR,74,46,28,1,Team Random Map
2485377,Terra,12209,1555,AR,56,27,29,0,Team Random Map
1408147,Taktik,12223,1555,BE,30,19,11,0,Team Random Map
734621,melixc77,12232,1554,CL,203,104,99,12,Team Random Map
665204,Voxxeron,12235,1554,NA,238,119,119,21,Team Random Map
2452496,dmalign d great,12246,1554,NL,151,71,80,2,Team Random Map
359093,knukie,12251,1554,DE,112,50,62,5,Team Random Map
523886,GaTTo,12276,1553,BR,460,219,241,15,Team Random Map
1334547,Filip,12304,1553,BE,289,158,131,1,Team Random Map
240210,CapCalamari,12317,1552,AT,108,54,54,5,Team Random Map
2537074,joaco,12329,1552,UY,96,51,45,9,Team Random Map
2402790,Cowboy54,12331,1552,US,15,13,2,0,Team Random Map
1879906,WaffleBasket,12432,1550,NL,24,16,8,0,Team Random Map
1399027,Colem,12444,1550,FR,101,61,40,2,Team Random Map
982325,TCBTheLegend,12452,1549,DE,48,27,21,1,Team Random Map
718485,Rodolink,12453,1549,FR,59,36,23,1,Team Random Map
236336,Lembit Rämedäb,12458,1549,EE,58,33,25,0,Team Random Map
1879875,kaamoss,12474,1549,TR,75,44,31,5,Team Random Map
2083027,tevo011,12515,1548,PY,84,45,39,0,Team Random Map
1563046,HappilyNomadic,12520,1548,GB,65,41,24,1,Team Random Map
1433930,TornnnN,12525,1548,FR,423,221,202,9,Team Random Map
202241,Mama,12531,1547,CA,24,21,3,0,Team Random Map
268226,Unafano,12532,1547,AR,151,77,74,11,Team Random Map
1976439,Almendou,12551,1547,AR,19,12,7,2,Team Random Map
1487542,QuốcThịnh,12556,1547,VN,75,44,31,1,Team Random Map
798470,ifanzin,12563,1546,BR,72,48,24,6,Team Random Map
345654,area51-x,12580,1546,AE,29,21,8,0,Team Random Map
1211723,Sho Ya,12591,1546,CA,33,17,16,2,Team Random Map
624038,Bagpipe,12604,1545,DE,114,66,48,3,Team Random Map
2490016,The Entire Soviet Union,12619,1545,US,16,9,7,0,Team Random Map
1918515,kartoffel,12626,1545,DE,149,71,78,6,Team Random Map
692260,Slim's dog,12646,1544,DK,103,57,46,2,Team Random Map
1672534,t3,12671,1544,GB,38,21,17,0,Team Random Map
1597839,Artem der Schäbige,12674,1544,DE,177,88,89,1,Team Random Map
2322777,Wuchty le Magnifique,12701,1543,FR,22,15,7,0,Team Random Map
2056050,Lord|Bopp,12707,1543,CL,91,55,36,2,Team Random Map
1440212,Gaia,12716,1543,TR,35,19,16,0,Team Random Map
2431321,chwiens,12737,1542,US,16,14,2,0,Team Random Map
1201823,cheetah,12796,1541,DE,74,36,38,0,Team Random Map
1192545,Sergeant [GUIRAL],12797,1541,CA,231,118,113,19,Team Random Map
964500,oscarastatw,12802,1540,TW,38,23,15,5,Team Random Map
1812599,nhljunkie68,12825,1540,NA,316,177,139,26,Team Random Map
1085645,McMaart,12835,1539,DE,231,119,112,17,Team Random Map
244985,t00nafux,12846,1539,US,99,60,39,2,Team Random Map
1739554,goplayfrag,12879,1539,DE,107,53,54,1,Team Random Map
222938,Metalicox,12915,1538,CL,31,22,9,0,Team Random Map
268893,leonardflp78,12937,1537,AU,100,51,49,2,Team Random Map
1962506,Sherwell,12985,1536,MX,77,43,34,6,Team Random Map
1301743,Lazvy,12996,1536,FR,163,83,80,7,Team Random Map
1298037,Stezen9096,12997,1536,NA,360,167,193,5,Team Random Map
362024,Project Exile,13018,1535,DE,103,54,49,2,Team Random Map
1953846,WitcheR,13020,1535,TR,80,45,35,1,Team Random Map
1464083,TheAToast9315,13026,1535,NA,213,102,111,9,Team Random Map
1312769,Da King I.,13027,1535,AT,84,47,37,1,Team Random Map
826992,Zettabyte,13036,1534,CL,41,27,14,2,Team Random Map
814625,TentaGhandi,13037,1534,SE,186,101,85,2,Team Random Map
2576152,Sun Li,13046,1534,DE,32,20,12,0,Team Random Map
1970914,Alliumator,13057,1534,DE,160,62,98,2,Team Random Map
1058874,GoolGoth*[!],13074,1533,GB,19,13,6,0,Team Random Map
2666826,_[eC]_SamueL_,13096,1533,IT,49,24,25,7,Team Random Map
2645219,developersem,13097,1533,TR,21,12,9,2,Team Random Map
2020402,SLicE5647,13104,1533,NA,84,47,37,0,Team Random Map
348556,Veilanof,13106,1533,ES,221,122,99,9,Team Random Map
330448,Emrakul,13112,1533,DE,62,33,29,2,Team Random Map
1603576,BasicLobster853,13114,1533,NA,16,12,4,2,Team Random Map
1349656,Depsi,13118,1533,FR,62,40,22,1,Team Random Map
819423,kuartsi,13126,1532,FI,108,60,48,3,Team Random Map
246185,FrankTheTank,13129,1532,DE,263,146,117,7,Team Random Map
499818,Olly,13136,1532,TR,94,45,49,3,Team Random Map
1842187,/pantsyboy,13155,1532,US,93,47,46,1,Team Random Map
2483390,SCORPYON,13184,1531,RO,67,34,33,2,Team Random Map
2066667,blqck,13195,1531,FR,156,76,80,1,Team Random Map
259840,skinnyplayboy,13210,1530,DE,136,78,58,5,Team Random Map
424044,IncaHootsWithMahouts,13221,1530,GB,93,51,42,3,Team Random Map
1417825,Bojack,13247,1530,DE,76,49,27,2,Team Random Map
967312,Smutsig,13253,1529,SE,143,71,72,2,Team Random Map
1743425,PL0DDYL1FE,13278,1529,NA,95,54,41,0,Team Random Map
1152198,RomanClaw856036,13286,1528,NA,129,72,57,4,Team Random Map
269034,Eddoe,13288,1528,NL,57,37,20,0,Team Random Map
80536,Glandalff,13295,1528,CH,15,13,2,1,Team Random Map
2642833,tomishibachti,13300,1528,BE,21,13,8,1,Team Random Map
316932,Perfect Roe,13322,1528,NZ,37,23,14,2,Team Random Map
274990,Falco,13329,1527,DE,32,23,9,1,Team Random Map
623761,FacundoBernardez89,13332,1527,AR,144,76,68,7,Team Random Map
591146,War_Beast,13333,1527,AU,212,106,106,6,Team Random Map
1542149,[KAY] Xasnoz,13397,1526,AR,59,34,25,3,Team Random Map
1228358,Liopoldo,13402,1526,ES,60,34,26,0,Team Random Map
688886,thibault.gpil,13418,1525,FR,39,23,16,0,Team Random Map
477182,Shadow of Olympus,13425,1525,AR,10,9,1,0,Team Random Map
550578,Invictrus,13465,1524,AT,140,77,63,5,Team Random Map
2181026,gilroy204,13478,1524,GB,25,15,10,0,Team Random Map
2056636,TacheE,13484,1524,MX,23,14,9,0,Team Random Map
278959,namejeff,13501,1523,AU,36,17,19,2,Team Random Map
697614,Crokien,13508,1523,CO,237,107,130,10,Team Random Map
188855,Boengar,13520,1523,AT,140,77,63,1,Team Random Map
1428560,Ravamax,13535,1523,FR,114,63,51,4,Team Random Map
489524,YasuoOP,13561,1522,NL,39,25,14,1,Team Random Map
1751745,Finn,13586,1522,DE,14,9,5,0,Team Random Map
1462465,Stonah,13591,1522,AT,18,9,9,1,Team Random Map
255569,maxmax,13604,1521,TW,181,89,92,5,Team Random Map
2327650,Thomas White,13623,1521,CL,182,91,91,13,Team Random Map
1341617,The real legend,13640,1521,DE,306,169,137,5,Team Random Map
744586,mestariteos,13692,1519,FI,99,52,47,0,Team Random Map
1945362,ShermanBro,13715,1519,AR,94,53,41,1,Team Random Map
1510665,JourneyofaNoob,13723,1519,TR,98,57,41,2,Team Random Map
381282,vyas_23,13756,1518,GB,25,22,3,1,Team Random Map
1820157,alstan,13767,1518,BR,65,33,32,3,Team Random Map
1054725,LordKaigan,13780,1517,FR,117,60,57,2,Team Random Map
46729,EnquiringStone,13782,1517,NA,20,11,9,0,Team Random Map
1966107,nim2,13803,1517,AT,47,22,25,2,Team Random Map
514338,Cal1um2,13840,1516,GB,14,11,3,1,Team Random Map
447085,Juanrrior,13842,1516,CO,25,19,6,2,Team Random Map
2264287,General_Anoosh,13887,1515,IN,23,17,6,2,Team Random Map
338148,Jkob,13896,1515,AU,18,11,7,1,Team Random Map
1065732,Cancer Foundation,13909,1514,DE,124,63,61,6,Team Random Map
979474,Bacdou,13911,1514,FR,38,25,13,4,Team Random Map
771319,[HOBO]Bindlestick,13917,1514,US,233,111,122,3,Team Random Map
549681,BamBamBam,13923,1514,TR,80,40,40,3,Team Random Map
1480911,HotHead,13948,1514,DE,48,30,18,7,Team Random Map
15682,PÖPI,13969,1513,FI,52,26,26,0,Team Random Map
235555,Applecrack,13970,1513,CL,125,63,62,2,Team Random Map
275331,Oso Malayo,14004,1512,CL,126,64,62,3,Team Random Map
985628,frailix,14005,1512,DE,112,54,58,8,Team Random Map
2475737,oguzhan_g,14026,1512,TR,12,9,3,0,Team Random Map
1479588,Jokakutihuti,14046,1512,FI,126,72,54,1,Team Random Map
508796,Emi_Vazquez,14069,1511,AR,126,69,57,2,Team Random Map
397462,Kangaria,14075,1511,US,16,11,5,0,Team Random Map
225359,Shiro,14077,1511,CL,60,33,27,2,Team Random Map
2462300,RaveN,14080,1511,ES,11,9,2,0,Team Random Map
1978680,Sebalmafuerte,14088,1511,AR,68,40,28,0,Team Random Map
925323,Vroomer,14110,1510,CZ,72,39,33,5,Team Random Map
2216254,Gura,14131,1510,CL,45,25,20,2,Team Random Map
322498,[VL] Cherokee,14143,1510,MX,18,8,10,1,Team Random Map
299868,DC,14151,1510,BR,107,63,44,4,Team Random Map
283364,nestor the argonaut,14156,1509,GB,270,143,127,7,Team Random Map
1919390,Kaiser Balduin,14181,1509,DE,141,64,77,11,Team Random Map
255456,Friedl,14203,1508,DE,140,75,65,3,Team Random Map
1001134,{Saint Crùzader} .ƒr,14238,1507,FR,27,16,11,1,Team Random Map
658899,matt_Solo,14243,1507,HK,11,10,1,0,Team Random Map
15809,Lile-Insume,14244,1507,CH,119,62,57,0,Team Random Map
2482662,MilchKoyote7566,14257,1507,NA,45,26,19,1,Team Random Map
2435553,Meerenn,14261,1507,FR,70,38,32,3,Team Random Map
2378787,Allen,14264,1507,TW,38,22,16,0,Team Random Map
1289884,Enlightened Fox,14285,1507,GB,168,77,91,3,Team Random Map
734881,Rene_757,14298,1506,AT,19,15,4,1,Team Random Map
535399,Krylir,14302,1506,PL,115,55,60,9,Team Random Map
2435730,Rodrigo,14311,1506,AR,33,18,15,1,Team Random Map
364709,s316aac,14318,1506,TW,215,101,114,6,Team Random Map
1216828,branflakes1337,14336,1506,NA,139,69,70,7,Team Random Map
761223,frosty6731,14348,1505,US,146,71,75,1,Team Random Map
2628165,Carlos Messina,14358,1505,AR,31,21,10,2,Team Random Map
224461,[Inkas'A] Gatsby,14364,1505,PE,72,42,30,7,Team Random Map
1211615,Ridash,14383,1505,SE,50,32,18,0,Team Random Map
832726,SuperSysel,14393,1504,CZ,58,33,25,0,Team Random Map
372908,Zeek!,14408,1504,IN,52,27,25,3,Team Random Map
2030679,ChApi,14415,1504,AR,86,36,50,12,Team Random Map
513759,rbroggoli,14445,1503,CH,15,9,6,0,Team Random Map
2704261,emp,14448,1503,TR,38,23,15,0,Team Random Map
2549621,jeremygnewton,14453,1503,US,16,11,5,0,Team Random Map
2251573,OkadaSan,14456,1503,BR,54,22,32,5,Team Random Map
1596036,Tantalus,14475,1503,DK,100,48,52,1,Team Random Map
1082286,dejan,14481,1502,SI,191,85,106,2,Team Random Map
2557125,Bloody nine fingers,14497,1502,NL,27,14,13,1,Team Random Map
224987,Pumkin,14498,1502,NO,208,106,102,8,Team Random Map
2005051,Shulian,14508,1502,AR,117,65,52,4,Team Random Map
2392849,coolcats4days,14541,1501,US,62,25,37,1,Team Random Map
1809850,栗悟饭和龟波功,14551,1501,CN,29,20,9,0,Team Random Map
319899,Drumstick47,14557,1501,CA,87,52,35,3,Team Random Map
1493917,IronDragon,14558,1501,DE,120,65,55,2,Team Random Map
236788,holland89,14579,1500,ES,18,14,4,0,Team Random Map
1771467,Balfredo9098,14606,1500,NA,21,15,6,4,Team Random Map
1627080,Tsure_CZ,14608,1500,CZ,230,110,120,5,Team Random Map
717825,Considéré en tant que tel,14629,1499,FR,21,12,9,1,Team Random Map
631067,koopa,14633,1499,US,64,39,25,5,Team Random Map
156262,finalDota2,14637,1499,CN,167,83,84,5,Team Random Map
2446863,DC,14642,1499,CO,60,30,30,1,Team Random Map
2000565,G-ISIS,14652,1499,DE,115,63,52,5,Team Random Map
790494,joshgav,14675,1498,US,61,39,22,1,Team Random Map
1467421,Chapapote,14701,1498,ES,218,111,107,17,Team Random Map
285283,BOBACHICKEN,14705,1497,DE,260,124,136,6,Team Random Map
1825870,Trufelli,14737,1497,BR,50,28,22,2,Team Random Map
268466,At0mflunder,14748,1496,DE,38,20,18,0,Team Random Map
799142,MADOSKA,14750,1496,AR,73,33,40,2,Team Random Map
2235126,Pol1025,14761,1496,NA,13,12,1,0,Team Random Map
2078592,Jinshow,14764,1496,AR,92,49,43,2,Team Random Map
1419329,Pourpel,14777,1496,US,91,45,46,2,Team Random Map
858498,Despir,14786,1495,FR,159,84,75,1,Team Random Map
544921,-----------,14795,1495,PT,35,26,9,1,Team Random Map
527240,SIMBJOSUE,14796,1495,MX,66,38,28,5,Team Random Map
407797,SilverAflame,14802,1495,US,127,63,64,3,Team Random Map
2404296,yvzbaba,14807,1495,NA,87,53,34,1,Team Random Map
2356914,tokyo_PD,14809,1495,SI,123,60,63,4,Team Random Map
2263737,TheSkrill,14812,1495,RO,13,9,4,0,Team Random Map
1183397,SirLancelot,14827,1495,DE,40,23,17,1,Team Random Map
908968,Жin,14833,1494,CH,10,10,0,0,Team Random Map
860293,AOE_Arnaud,14834,1494,FR,52,30,22,0,Team Random Map
488971,DocToR,14845,1494,TR,159,81,78,1,Team Random Map
439207,Baato,14848,1494,SI,48,28,20,0,Team Random Map
393975,fl0gression,14856,1494,DE,372,150,222,25,Team Random Map
1953581,lazaro2201,14871,1494,FR,129,71,58,0,Team Random Map
1747449,matias_barckley,14874,1494,ES,83,41,42,1,Team Random Map
1534447,Natsu,14877,1494,PL,111,63,48,1,Team Random Map
574424,party poison,14894,1493,AR,39,25,14,2,Team Random Map
2653474,Lord Polaris,14898,1493,FI,36,17,19,0,Team Random Map
2060189,Korkhov,14905,1493,FR,168,89,79,0,Team Random Map
1904304,obmar31,14907,1493,TW,18,16,2,0,Team Random Map
1898878,Krazy Kurwa Kid V.2,14908,1493,SE,22,17,5,1,Team Random Map
268970,6 meter kuk,14921,1492,DE,55,35,20,1,Team Random Map
739992,felipeaffc,14928,1492,BR,46,30,16,4,Team Random Map
628541,HuK,14932,1492,US,363,190,173,5,Team Random Map
589014,Ric,14933,1492,NZ,15,13,2,0,Team Random Map
407872,rdndrty52,14939,1492,US,61,32,29,2,Team Random Map
2353047,Raizen,14980,1491,CL,31,18,13,0,Team Random Map
1114186,Dave Jones,15008,1490,DE,163,88,75,11,Team Random Map
688301,Bevoishot,15062,1489,AU,105,55,50,4,Team Random Map
576710,Goethe Erekt,15065,1489,ES,136,72,64,2,Team Random Map
575130,Mikk,15066,1489,DE,84,50,34,3,Team Random Map
456164,GregnakTheBarbarian,15075,1489,US,57,33,24,4,Team Random Map
2426468,BOT Lauta,15084,1489,AR,12,8,4,0,Team Random Map
2212723,Chiabex,15086,1489,US,79,44,35,1,Team Random Map
2157170,sml,15087,1489,US,12,9,3,0,Team Random Map
1944625,Tucho,15094,1489,UY,101,61,40,10,Team Random Map
1599049,DakroyHD,15097,1489,NA,82,39,43,12,Team Random Map
218145,slumlord,15148,1488,CH,175,83,92,2,Team Random Map
1307724,SuWeiSi,15152,1488,US,54,36,18,0,Team Random Map
215780,WoloLord,15154,1488,ES,43,26,17,0,Team Random Map
2490200,DeTaFiLL,15255,1485,TR,45,27,18,1,Team Random Map
2112305,troof,15270,1485,US,78,44,34,3,Team Random Map
2101157,CovidBryant,15271,1485,ES,15,12,3,0,Team Random Map
1154011,Jayhawk,15287,1484,US,23,15,8,1,Team Random Map
736696,Necrosys,15293,1484,FR,132,73,59,4,Team Random Map
2016748,$r. 51|_3|/|(10,15318,1484,AR,10,8,2,1,Team Random Map
1703845,Shibobo22,15327,1484,NA,106,55,51,5,Team Random Map
1678570,a5ter1x,15328,1484,DE,10,8,2,0,Team Random Map
1524436,sithlord,15333,1484,TR,262,133,129,5,Team Random Map
1356947,niour,15338,1484,GR,83,42,41,3,Team Random Map
2138083,JohnnyBraavo,15371,1483,NL,37,21,16,0,Team Random Map
1290904,MarTPoiss,15388,1483,EE,162,79,83,4,Team Random Map
84653,ChampyBogen,15406,1482,IE,21,14,7,1,Team Random Map
524651,King Maikelu II,15407,1482,BE,85,39,46,0,Team Random Map
453952,Pistolenhenry,15410,1482,CH,167,83,84,7,Team Random Map
2504250,Showbizz V3sk,15518,1480,BE,57,36,21,0,Team Random Map
2392105,Montelo29,15523,1480,MX,29,15,14,0,Team Random Map
1263159,Bertie Wodehouse,15551,1480,AU,84,41,43,4,Team Random Map
286821,Daniel,15553,1479,DE,167,80,87,4,Team Random Map
758066,Outlawuser3,15561,1479,SI,43,29,14,0,Team Random Map
2470723,✪ Loading… ████] 99%,15573,1479,RU,118,56,62,5,Team Random Map
2374475,FallenAngel,15574,1479,US,140,64,76,3,Team Random Map
2239832,Kiwok,15578,1479,AR,13,8,5,0,Team Random Map
1842872,AndiValent,15587,1479,DE,16,9,7,1,Team Random Map
219333,SAM.SEP10L,15591,1479,CA,147,72,75,3,Team Random Map
1678065,Keesiu,15592,1479,DE,49,26,23,2,Team Random Map
973412,IvarI,15600,1478,US,95,52,43,2,Team Random Map
877730,antonienberthe,15602,1478,FR,152,77,75,2,Team Random Map
150211,Tauroxx23,15614,1478,NA,182,79,103,12,Team Random Map
1806819,MC_Terminator,15682,1477,CA,1090,490,600,21,Team Random Map
1781378,rapscalyin,15683,1477,US,20,15,5,0,Team Random Map
298849,WeaselAccordion,15696,1477,US,161,88,73,1,Team Random Map
513697,Strawman,15708,1476,GB,31,18,13,2,Team Random Map
1981211,PsyQor,15721,1476,AU,17,15,2,0,Team Random Map
208328,Lupor9675,15730,1476,NA,74,41,33,0,Team Random Map
258687,Black_Adder,15746,1475,DE,138,66,72,6,Team Random Map
2102082,KULAga,15765,1475,RU,19,15,4,0,Team Random Map
309300,synox,15783,1475,CN,64,35,29,1,Team Random Map
1144573,jcmoney,15789,1474,US,79,37,42,3,Team Random Map
2208527,Sorry i'm not sorry,15816,1474,FR,128,68,60,1,Team Random Map
374571,Ivan Ivanovich Ivanovsky,15862,1473,SE,194,102,92,3,Team Random Map
341187,theworriestkill,15876,1473,DE,14,9,5,0,Team Random Map
969048,Bobby Droptables,15887,1472,PT,17,12,5,0,Team Random Map
1287546,Jewst,15927,1472,US,48,32,16,0,Team Random Map
988417,sungyy,15932,1471,US,69,34,35,0,Team Random Map
793244,yonathan,15936,1471,DE,195,103,92,2,Team Random Map
239649,Rã,15944,1471,TR,86,43,43,2,Team Random Map
2137228,BlackWolf,15961,1471,FR,98,50,48,0,Team Random Map
551029,Ryan Lunzen,15991,1470,DE,44,29,15,0,Team Random Map
209316,Szyber,15996,1470,PL,11,10,1,0,Team Random Map
2096438,nuke,16009,1470,IN,71,31,40,5,Team Random Map
303407,o3infidelo3,16026,1470,US,128,66,62,1,Team Random Map
835394,Wololo,16043,1469,US,191,90,101,4,Team Random Map
613047,God Mode,16048,1469,US,115,58,57,2,Team Random Map
489394,Maicel,16052,1469,CH,83,43,40,3,Team Random Map
1683336,Nobodyx22,16077,1469,DE,31,20,11,0,Team Random Map
1533469,BlissfulBench7,16081,1469,NA,32,22,10,0,Team Random Map
269193,Jonny Quest,16092,1468,US,53,29,24,2,Team Random Map
905409,mikehernandezgiraldo,16094,1468,CO,14,11,3,1,Team Random Map
841799,Elessar,16098,1468,FR,264,130,134,8,Team Random Map
4155,Yoshizz,16112,1468,FR,205,100,105,22,Team Random Map
1949449,Provencal le Gaulois,16129,1468,FR,52,23,29,0,Team Random Map
1943353,fooolik,16130,1468,FR,35,20,15,3,Team Random Map
1875166,Batpapou,16133,1468,FR,13,12,1,0,Team Random Map
915284,Original AI,16150,1467,GB,203,103,100,12,Team Random Map
395245,Guillote,16166,1467,AR,11,9,2,0,Team Random Map
1535067,Strider,16187,1467,NL,123,46,77,3,Team Random Map
1437310,konstantin,16190,1467,DK,81,45,36,0,Team Random Map
799448,Jose de Urquiza,16205,1466,AR,83,46,37,5,Team Random Map
2735496,jant_,16221,1466,FI,27,17,10,1,Team Random Map
2596756,SpiDeY_aToR,16222,1466,ES,27,21,6,3,Team Random Map
2089013,sunlight07,16230,1466,CN,93,42,51,0,Team Random Map
886461,J4n3K,16255,1465,DE,19,15,4,1,Team Random Map
2574968,= =a,16272,1465,AR,27,19,8,2,Team Random Map
